timestamp,open,high,low,close,volume
2024-07-01 19:00:00,3442.2,3464.12,3402.0,3421.35,137932.7014
2024-07-02 19:00:00,3421.35,3432.1,3251.0,3295.48,310408.451
2024-07-03 19:00:00,3295.49,3313.45,3050.34,3059.7,450402.5692
2024-07-04 19:00:00,3059.7,3110.0,2810.0,2981.78,886994.3753
2024-07-05 19:00:00,2981.79,3081.78,2955.06,3066.83,214487.9713
2024-07-06 19:00:00,3066.83,3073.08,2922.24,2931.0,179892.7612
2024-07-07 19:00:00,2930.99,3097.06,2822.8,3019.01,500445.0105
2024-07-08 19:00:00,3019.01,3115.2,3004.0,3066.65,280358.1424
2024-07-09 19:00:00,3066.65,3151.51,3024.0,3101.05,270827.0844
2024-07-10 19:00:00,3101.06,3217.24,3054.76,3099.57,289229.32
2024-07-11 19:00:00,3099.57,3157.89,3045.58,3133.88,185745.1825
2024-07-12 19:00:00,3133.89,3201.8,3113.37,3175.93,119302.4769
2024-07-13 19:00:00,3175.93,3268.72,3163.67,3245.08,165430.7716
2024-07-14 19:00:00,3245.2,3493.63,3233.22,3483.39,314296.8452
2024-07-15 19:00:00,3483.2,3498.59,3346.55,3444.13,376128.7869
2024-07-16 19:00:00,3444.14,3517.0,3376.0,3387.05,297812.5162
2024-07-17 19:00:00,3387.05,3489.98,3367.2,3426.5,241950.3457
2024-07-18 19:00:00,3426.49,3540.27,3377.0,3503.53,299511.6422
2024-07-19 19:00:00,3503.53,3539.65,3480.0,3517.5,147510.8165
2024-07-20 19:00:00,3517.5,3547.0,3411.4,3535.92,218890.9656
2024-07-21 19:00:00,3535.93,3562.82,3422.34,3439.6,207859.5043
2024-07-22 19:00:00,3439.61,3541.0,3389.0,3482.51,500568.7811
2024-07-23 19:00:00,3482.51,3487.82,3300.0,3335.81,275479.0506
2024-07-24 19:00:00,3335.82,3342.5,3327.31,3330.33,3642.754
