timestamp,open,high,low,close,volume
2024-05-30 19:00:00,68352.17,69044.1,66670.0,67540.01,26690.32184
2024-05-31 19:00:00,67540.01,67900.0,67428.44,67766.85,8837.66133
2024-06-01 19:00:00,67766.84,68460.0,67257.47,67765.63,15426.32529
2024-06-02 19:00:00,67765.62,70288.0,67612.48,68809.9,29633.374
2024-06-03 19:00:00,68809.89,71063.45,68567.32,70537.84,29619.78489
2024-06-04 19:00:00,70537.83,71758.0,70383.66,71108.0,28703.18082
2024-06-05 19:00:00,71108.0,71700.0,70117.64,70799.06,21842.00449
2024-06-06 19:00:00,70799.06,71997.02,68420.0,69355.6,35598.45045
2024-06-07 19:00:00,69355.6,69582.2,69168.02,69310.46,9773.82967
2024-06-08 19:00:00,69310.46,69857.14,69130.24,69648.14,9890.56709
2024-06-09 19:00:00,69648.15,70195.94,69172.29,69540.0,17122.66941
2024-06-10 19:00:00,69540.0,69590.01,66051.0,67314.24,41436.01588
2024-06-11 19:00:00,67314.23,69999.0,66905.0,68263.99,37175.32356
2024-06-12 19:00:00,68263.98,68449.3,66251.78,66773.01,29079.55571
2024-06-13 19:00:00,66773.01,67370.24,65078.0,66043.99,28408.18797
2024-06-14 19:00:00,66043.99,66478.48,65857.1,66228.25,11451.80242
2024-06-15 19:00:00,66228.25,66998.7,66034.5,66676.87,9392.52223
2024-06-16 19:00:00,66676.86,67298.81,65130.0,66504.33,27386.16851
2024-06-17 19:00:00,66504.33,66588.23,64060.0,65175.32,42350.10244
2024-06-18 19:00:00,65175.32,65727.54,64666.0,64974.37,20060.79576
2024-06-19 19:00:00,64974.37,66482.94,64559.15,64869.99,24265.29031
2024-06-20 19:00:00,64869.99,65066.66,63379.35,64143.56,25993.56442
2024-06-21 19:00:00,64143.56,64546.81,63943.82,64262.01,7308.95542
2024-06-22 19:00:00,64262.01,64521.0,63178.32,63210.01,8224.45447
2024-06-23 19:00:00,63210.01,63369.8,58402.0,60293.3,52161.35414
2024-06-24 19:00:00,60293.3,62420.0,60257.06,61806.01,31189.24361
2024-06-25 19:00:00,61806.01,62487.81,60712.0,60864.99,22485.66463
2024-06-26 19:00:00,60864.98,62389.22,60606.63,61706.47,18344.28631
2024-06-27 19:00:00,61706.46,62225.31,60063.0,60427.84,24821.19255
2024-06-28 19:00:00,60427.84,61224.0,60383.77,60986.68,11509.55904
2024-06-29 19:00:00,60986.68,63058.76,60712.21,62772.01,17326.30136
2024-06-30 19:00:00,62772.01,63861.76,62497.2,62899.99,24547.10538
2024-07-01 19:00:00,62900.0,63288.83,61806.28,62135.47,18573.11875
2024-07-02 19:00:00,62135.46,62285.94,59400.0,60208.58,32160.11127
2024-07-03 19:00:00,60208.57,60498.19,56771.0,57050.01,54568.77276
2024-07-04 19:00:00,57050.02,57546.0,53485.93,56628.79,81348.24756
2024-07-05 19:00:00,56628.79,58475.0,56018.0,58230.13,21651.31558
2024-07-06 19:00:00,58230.13,58449.46,55724.37,55857.81,19118.93918
2024-07-07 19:00:00,55857.81,58236.73,54260.16,56714.62,48090.2049
2024-07-08 19:00:00,56714.61,58296.0,56289.45,58050.0,27732.20788
2024-07-09 19:00:00,58050.0,59470.0,57157.79,57725.85,24951.73799
2024-07-10 19:00:00,57725.85,59650.0,57050.0,57339.89,29761.05735
2024-07-11 19:00:00,57339.89,58526.68,56542.47,57889.1,23652.4569
2024-07-12 19:00:00,57889.09,59850.0,57756.63,59204.02,15357.74519
2024-07-13 19:00:00,59204.01,61420.69,59194.01,60797.91,21178.33907
2024-07-14 19:00:00,60797.91,64900.0,60632.3,64724.14,38690.9782
2024-07-15 19:00:00,64724.06,65388.97,62373.24,65043.99,42530.52915
2024-07-16 19:00:00,65044.0,66128.63,63854.0,64087.99,29567.52954
2024-07-17 19:00:00,64087.99,65133.3,63238.48,63987.92,22568.7225
2024-07-18 19:00:00,63987.92,67386.0,63300.67,66660.0,35634.72739
2024-07-19 19:00:00,66660.01,67598.0,66222.46,67139.96,14386.92434
2024-07-20 19:00:00,67139.97,68366.66,65777.0,68165.34,21819.11191
2024-07-21 19:00:00,68165.35,68474.55,66559.97,67532.01,21451.04303
2024-07-22 19:00:00,67532.0,67750.98,65441.08,65936.01,31406.15316
2024-07-23 19:00:00,65936.0,67102.01,65111.0,65376.0,23082.56277
2024-07-24 19:00:00,65376.01,65616.86,65269.4,65526.7,832.08495
