timestamp,open,high,low,close,volume
2024-04-25 19:00:00,0.5254,0.5361,0.5143,0.5261,354085810.0
2024-04-26 19:00:00,0.5261,0.5265,0.508,0.5179,195569696.0
2024-04-27 19:00:00,0.5178,0.5253,0.5085,0.5103,135893039.0
2024-04-28 19:00:00,0.5104,0.5175,0.4986,0.5151,347828455.0
2024-04-29 19:00:00,0.515,0.5198,0.4875,0.5006,395591280.0
2024-04-30 19:00:00,0.5006,0.5214,0.4782,0.5175,478521177.0
2024-05-01 19:00:00,0.5175,0.5245,0.5067,0.518,344602656.0
2024-05-02 19:00:00,0.518,0.5367,0.5145,0.5317,363626848.0
2024-05-03 19:00:00,0.5317,0.541,0.5272,0.5302,158694221.0
2024-05-04 19:00:00,0.5302,0.5334,0.524,0.5296,112344720.0
2024-05-05 19:00:00,0.5295,0.5703,0.5247,0.5402,567274807.0
2024-05-06 19:00:00,0.5401,0.5443,0.5217,0.5245,346192205.0
2024-05-07 19:00:00,0.5244,0.53,0.5153,0.5171,346832658.0
2024-05-08 19:00:00,0.517,0.5238,0.5087,0.5209,299812797.0
2024-05-09 19:00:00,0.5209,0.5209,0.497,0.5022,356081362.0
2024-05-10 19:00:00,0.5022,0.5079,0.5005,0.5059,99554446.0
2024-05-11 19:00:00,0.5059,0.5088,0.4957,0.4993,96995150.0
2024-05-12 19:00:00,0.4993,0.5121,0.4866,0.5053,307847853.0
2024-05-13 19:00:00,0.5052,0.5132,0.4972,0.5002,306746811.0
2024-05-14 19:00:00,0.5002,0.5196,0.4967,0.5188,323956909.0
2024-05-15 19:00:00,0.5188,0.5228,0.5123,0.5157,327561119.0
2024-05-16 19:00:00,0.5158,0.5292,0.5135,0.5234,286496760.0
2024-05-17 19:00:00,0.5235,0.5256,0.5186,0.5213,90176826.0
2024-05-18 19:00:00,0.5213,0.5236,0.5063,0.5096,112974578.0
2024-05-19 19:00:00,0.5096,0.538,0.5064,0.5377,404880454.0
2024-05-20 19:00:00,0.5377,0.5571,0.5319,0.537,491396281.0
2024-05-21 19:00:00,0.537,0.5383,0.5224,0.5268,303183587.0
2024-05-22 19:00:00,0.5268,0.5488,0.5027,0.5289,585134596.0
2024-05-23 19:00:00,0.5288,0.5375,0.5168,0.536,322992520.0
2024-05-24 19:00:00,0.5359,0.5426,0.5318,0.5416,132376204.0
2024-05-25 19:00:00,0.5416,0.542,0.5255,0.5283,108799266.0
2024-05-26 19:00:00,0.5283,0.5409,0.5236,0.534,244982717.0
2024-05-27 19:00:00,0.5339,0.5355,0.5211,0.5287,282469800.0
2024-05-28 19:00:00,0.5286,0.5334,0.52,0.5238,316791079.0
2024-05-29 19:00:00,0.5238,0.5283,0.5127,0.5186,361762802.0
2024-05-30 19:00:00,0.5185,0.5259,0.5119,0.5176,304398744.0
2024-05-31 19:00:00,0.5176,0.5219,0.5174,0.5187,88294554.0
2024-06-01 19:00:00,0.5187,0.5209,0.508,0.5135,130902096.0
2024-06-02 19:00:00,0.5135,0.5232,0.5118,0.5199,237659106.0
2024-06-03 19:00:00,0.5199,0.5303,0.5182,0.5257,252531633.0
2024-06-04 19:00:00,0.5257,0.5326,0.524,0.5258,248045273.0
2024-06-05 19:00:00,0.5259,0.5281,0.5164,0.5215,289657499.0
2024-06-06 19:00:00,0.5214,0.528,0.4508,0.4991,549543388.0
2024-06-07 19:00:00,0.4991,0.5008,0.4897,0.4926,152121412.0
2024-06-08 19:00:00,0.4927,0.4992,0.4909,0.4986,90936082.0
2024-06-09 19:00:00,0.4987,0.506,0.4933,0.4969,249759346.0
2024-06-10 19:00:00,0.4969,0.497,0.4707,0.4802,429410619.0
2024-06-11 19:00:00,0.4803,0.4982,0.4742,0.4916,341106347.0
2024-06-12 19:00:00,0.4917,0.4917,0.4756,0.4769,290198216.0
2024-06-13 19:00:00,0.4768,0.4814,0.4601,0.4746,389318737.0
2024-06-14 19:00:00,0.4746,0.5053,0.474,0.4908,176444562.0
2024-06-15 19:00:00,0.4908,0.4997,0.4878,0.4891,161562815.0
2024-06-16 19:00:00,0.4891,0.5213,0.4838,0.5047,584945066.0
2024-06-17 19:00:00,0.5048,0.5096,0.469,0.491,582727016.0
2024-06-18 19:00:00,0.4909,0.4996,0.4868,0.4933,260612342.0
2024-06-19 19:00:00,0.4933,0.5023,0.4883,0.4888,324974220.0
2024-06-20 19:00:00,0.4888,0.4959,0.4797,0.4889,336098409.0
2024-06-21 19:00:00,0.489,0.4897,0.4841,0.4866,79168277.0
2024-06-22 19:00:00,0.4867,0.4892,0.4742,0.4797,95099780.0
2024-06-23 19:00:00,0.4798,0.4825,0.462,0.474,385123013.0
2024-06-24 19:00:00,0.4741,0.4802,0.4731,0.4757,226045665.0
2024-06-25 19:00:00,0.4758,0.4783,0.4652,0.4698,243409484.0
2024-06-26 19:00:00,0.4697,0.4771,0.4657,0.4753,243549420.0
2024-06-27 19:00:00,0.4753,0.4811,0.4692,0.4716,264186218.0
2024-06-28 19:00:00,0.4716,0.4768,0.4716,0.4727,57959490.0
2024-06-29 19:00:00,0.4727,0.4784,0.4701,0.4761,82862100.0
2024-06-30 19:00:00,0.4761,0.4849,0.4754,0.477,211844474.0
2024-07-01 19:00:00,0.4771,0.4889,0.476,0.4853,226194005.0
2024-07-02 19:00:00,0.4853,0.4875,0.4611,0.4672,317610313.0
2024-07-03 19:00:00,0.4672,0.4697,0.4313,0.4329,436420394.0
2024-07-04 19:00:00,0.433,0.4335,0.3823,0.4251,728055932.0
2024-07-05 19:00:00,0.4252,0.4497,0.4235,0.4488,168945863.0
2024-07-06 19:00:00,0.4489,0.4495,0.4182,0.4195,175785229.0
2024-07-07 19:00:00,0.4196,0.4438,0.4032,0.4316,528743623.0
2024-07-08 19:00:00,0.4316,0.4398,0.427,0.4356,289512370.0
2024-07-09 19:00:00,0.4357,0.4426,0.431,0.4388,294639692.0
2024-07-10 19:00:00,0.4388,0.4573,0.4363,0.4491,347547669.0
2024-07-11 19:00:00,0.4491,0.478,0.4445,0.4745,472984849.0
2024-07-12 19:00:00,0.4745,0.5661,0.4737,0.5257,744327354.0
2024-07-13 19:00:00,0.5257,0.54,0.5136,0.5205,350964405.0
2024-07-14 19:00:00,0.5205,0.5404,0.5203,0.5372,437376565.0
2024-07-15 19:00:00,0.5372,0.5945,0.5309,0.5793,824632586.0
2024-07-16 19:00:00,0.5792,0.6378,0.5783,0.626,806805412.0
2024-07-17 19:00:00,0.626,0.6369,0.5575,0.5697,660623865.0
2024-07-18 19:00:00,0.5697,0.5867,0.54,0.5733,539155049.0
2024-07-19 19:00:00,0.5733,0.6047,0.5707,0.5937,300097994.0
2024-07-20 19:00:00,0.5938,0.608,0.5721,0.5984,291988877.0
2024-07-21 19:00:00,0.5985,0.6229,0.5855,0.608,412923068.0
2024-07-22 19:00:00,0.608,0.617,0.5797,0.5975,353756166.0
2024-07-23 19:00:00,0.5976,0.6327,0.5915,0.6179,420617643.0
2024-07-24 19:00:00,0.6179,0.622,0.6165,0.6196,8679764.0
