date,open,high,low,close,volume,average,barCount
2024-04-29,0.1114,0.11552,0.10886,0.11306,104147266.0,0.11221,90
2024-04-30,0.11313,0.11759,0.10325,0.10781,183893174.0,0.110445,90
2024-05-01,0.10778,0.117,0.10424,0.11647,211299294.0,0.1113725,90
2024-05-02,0.11645,0.12003,0.11153,0.11795,103796275.0,0.11649,90
2024-05-03,0.11797,0.12152,0.11475,0.1203,100470042.0,0.118635,90
2024-05-04,0.12029,0.12167,0.1183,0.11948,76277110.0,0.11993500000000001,90
2024-05-05,0.11949,0.12298,0.11608,0.12132,75474130.0,0.1199675,90
2024-05-06,0.12136,0.12825,0.121,0.1218,126881540.0,0.1231025,90
2024-05-07,0.12185,0.13007,0.12123,0.12568,105902138.0,0.1247075,90
2024-05-08,0.12568,0.12999,0.12069,0.12184,156873419.0,0.12455,90
2024-05-09,0.12186,0.12874,0.11978,0.12815,112712055.0,0.1246325,90
2024-05-10,0.1282,0.13202,0.12266,0.12581,151946574.0,0.1271725,90
2024-05-11,0.12579,0.12696,0.12156,0.12243,74536458.0,0.124185,90
2024-05-12,0.12245,0.12803,0.1219,0.12631,55061573.0,0.12467250000000002,90
2024-05-13,0.12631,0.12669,0.1155,0.11715,166177684.0,0.1214125,90
2024-05-14,0.11714,0.11816,0.11126,0.11168,115876868.0,0.11456,90
2024-05-15,0.11168,0.12003,0.11071,0.11953,106767796.0,0.11548749999999999,90
2024-05-16,0.11949,0.12273,0.1157,0.1178,109859251.0,0.11893000000000001,90
2024-05-17,0.1178,0.12221,0.11528,0.12082,97420499.0,0.1190275,90
2024-05-18,0.12083,0.12338,0.11875,0.11952,64437905.0,0.12062,90
2024-05-19,0.11949,0.12095,0.114,0.11436,76285129.0,0.1172,90
2024-05-20,0.11438,0.12505,0.11329,0.12504,116952558.0,0.11943999999999999,90
2024-05-21,0.12506,0.12739,0.12208,0.1244,133850936.0,0.12473250000000001,90
2024-05-22,0.12438,0.12659,0.11878,0.12149,123918210.0,0.12281,90
2024-05-23,0.12156,0.12398,0.11,0.1168,207038547.0,0.11808500000000001,90
2024-05-24,0.11679,0.11875,0.11377,0.11732,91817664.0,0.1166575,90
2024-05-25,0.11725,0.143,0.11693,0.13624,392822877.0,0.128355,90
2024-05-26,0.13623,0.1397,0.13132,0.13395,395417773.0,0.1353,90
2024-05-27,0.134,0.1378,0.13219,0.13752,202988410.0,0.1353775,90
2024-05-28,0.13756,0.1557,0.1326,0.15399,503191786.0,0.1449625,90
2024-05-29,0.15397,0.1599,0.14759,0.15427,366547465.0,0.1539325,90
2024-05-30,0.15427,0.165,0.14345,0.1459,397277952.0,0.152155,90
2024-05-31,0.14589,0.14877,0.14,0.14186,188371516.0,0.14413,90
2024-06-01,0.14187,0.1534,0.14147,0.15102,203213756.0,0.14694000000000002,90
2024-06-02,0.15101,0.15195,0.14038,0.14167,191755601.0,0.1462525,90
2024-06-03,0.14168,0.14889,0.14125,0.14489,191292261.0,0.1441775,90
2024-06-04,0.14485,0.14781,0.1424,0.14473,155543228.0,0.1449475,90
2024-06-05,0.14474,0.14695,0.14192,0.14656,164418268.0,0.1450425,90
2024-06-06,0.14662,0.14784,0.1352,0.13723,152668500.0,0.1417225,90
2024-06-07,0.13723,0.14,0.11112,0.12441,299357203.0,0.12819,90
2024-06-08,0.1244,0.12499,0.11576,0.11727,179180601.0,0.12060499999999999,90
2024-06-09,0.11725,0.13218,0.11708,0.12979,247692328.0,0.12407499999999999,90
2024-06-10,0.12981,0.13049,0.12127,0.12545,218754850.0,0.126755,90
2024-06-11,0.12545,0.12844,0.115,0.11734,283034105.0,0.1215575,90
2024-06-12,0.11729,0.12405,0.11318,0.12022,215476769.0,0.118685,90
2024-06-13,0.12022,0.12045,0.11083,0.11246,176569904.0,0.11599,90
2024-06-14,0.11251,0.12032,0.105,0.10831,330445117.0,0.111535,90
2024-06-15,0.10831,0.1084,0.10234,0.10409,226930831.0,0.105785,90
2024-06-16,0.10411,0.10449,0.09926,0.10095,176791644.0,0.1022025,90
2024-06-17,0.10095,0.10164,0.08789,0.08997,311238515.0,0.09511249999999999,90
2024-06-18,0.08997,0.09042,0.07211,0.08028,406302949.0,0.083195,90
2024-06-19,0.08026,0.08291,0.07887,0.08008,141736938.0,0.08052999999999999,90
2024-06-20,0.08007,0.08314,0.07814,0.07948,156096244.0,0.0802075,90
2024-06-21,0.07947,0.08084,0.0762,0.07761,140442533.0,0.07853,90
2024-06-22,0.0776,0.07847,0.07634,0.07722,77892792.0,0.0774075,90
2024-06-23,0.07723,0.0789,0.07458,0.07531,88594222.0,0.07650499999999999,90
2024-06-24,0.0753,0.07702,0.06959,0.07675,183881871.0,0.074665,90
2024-06-25,0.07675,0.08064,0.07622,0.07906,82583931.0,0.0781675,90
2024-06-26,0.07904,0.07968,0.07611,0.07702,66575283.0,0.07796249999999999,90
2024-06-27,0.07703,0.0794,0.0751,0.0777,48856288.0,0.0773075,90
2024-06-28,0.0777,0.0786,0.0751,0.0752,52851122.0,0.07665,90
2024-06-29,0.0751,0.0763,0.0732,0.0735,33294230.0,0.07452500000000001,90
2024-06-30,0.0734,0.0761,0.0719,0.0759,42677831.0,0.074325,90
2024-07-01,0.0759,0.0771,0.0738,0.0748,48292438.0,0.0754,90
2024-07-02,0.0748,0.0768,0.0739,0.0762,32792634.0,0.075425,90
2024-07-03,0.0761,0.0766,0.0703,0.071,43485035.0,0.0735,90
2024-07-04,0.071,0.0716,0.0621,0.0626,106850466.0,0.066825,90
2024-07-05,0.0627,0.0628,0.0542,0.0622,241095292.0,0.060475,90
2024-07-06,0.0622,0.0692,0.0619,0.0687,56600084.0,0.06549999999999999,90
2024-07-07,0.0687,0.0687,0.063,0.0634,59759804.0,0.06595,90
2024-07-08,0.0634,0.0676,0.0605,0.0655,110290508.0,0.06425,90
2024-07-09,0.0655,0.0673,0.0645,0.0663,46953323.0,0.0659,90
2024-07-10,0.0664,0.0681,0.0654,0.0666,47705097.0,0.066625,90
2024-07-11,0.0666,0.0689,0.0647,0.065,59772730.0,0.0663,90
2024-07-12,0.065,0.0665,0.0637,0.0659,41287620.0,0.065275,90
2024-07-13,0.0659,0.0689,0.0657,0.068,32260266.0,0.067125,90
2024-07-14,0.0681,0.0695,0.067,0.0689,41480368.0,0.068375,90
2024-07-15,0.0689,0.0728,0.0688,0.0725,62844060.0,0.07075,90
2024-07-16,0.0725,0.0742,0.0687,0.0733,90204897.0,0.07217499999999999,90
2024-07-17,0.0734,0.0752,0.0714,0.0722,56061104.0,0.07305,90
2024-07-18,0.0722,0.074,0.0681,0.0699,55507689.0,0.07105,90
2024-07-19,0.0698,0.0744,0.0682,0.0739,68525319.0,0.071575,90
2024-07-20,0.0738,0.0749,0.0728,0.0738,38488129.0,0.073825,90
2024-07-21,0.0738,0.0764,0.0714,0.0755,79187930.0,0.07427500000000001,90
2024-07-22,0.0754,0.0761,0.0711,0.0717,53444881.0,0.073575,90
2024-07-23,0.0716,0.0729,0.0687,0.0694,60525887.0,0.07065,90
2024-07-24,0.0694,0.0716,0.0681,0.0688,47651714.0,0.06947500000000001,90
2024-07-25,0.0688,0.0695,0.0643,0.0668,79347734.0,0.06735,90
2024-07-26,0.0668,0.0705,0.0665,0.0702,56649258.0,0.06849999999999999,90
2024-07-27,0.0702,0.0715,0.0696,0.0701,36586968.0,0.07035,90
