date,open,high,low,close,volume,average,barCount
2024-04-29,0.4449,0.4467,0.4244,0.4367,13116925.0,0.438175,90
2024-04-30,0.4367,0.4429,0.4005,0.4171,13945509.0,0.4243,90
2024-05-01,0.417,0.429,0.3944,0.4241,15758172.0,0.41612499999999997,90
2024-05-02,0.4239,0.4362,0.4101,0.4309,8532351.0,0.425275,90
2024-05-03,0.4315,0.4524,0.4256,0.4477,7551644.0,0.43929999999999997,90
2024-05-04,0.4477,0.4532,0.4438,0.4468,7606209.0,0.447875,90
2024-05-05,0.4468,0.4567,0.4388,0.4474,6773207.0,0.447425,90
2024-05-06,0.4474,0.4639,0.4401,0.4404,11624093.0,0.44794999999999996,90
2024-05-07,0.4404,0.4449,0.4276,0.4293,7943504.0,0.43555,90
2024-05-08,0.4296,0.4339,0.4188,0.4271,9047659.0,0.42735,90
2024-05-09,0.427,0.4396,0.4156,0.4362,6057667.0,0.4296,90
2024-05-10,0.4362,0.443,0.4106,0.413,8468608.0,0.4257,90
2024-05-11,0.413,0.4229,0.4123,0.4144,4876925.0,0.41564999999999996,90
2024-05-12,0.4144,0.4188,0.4038,0.4067,5894655.0,0.410925,90
2024-05-13,0.4068,0.4155,0.3941,0.4061,8364879.0,0.405625,90
2024-05-14,0.4061,0.4119,0.3986,0.4003,7865851.0,0.40422500000000006,90
2024-05-15,0.4006,0.4356,0.3979,0.4304,8033797.0,0.41612499999999997,90
2024-05-16,0.4304,0.4343,0.4189,0.4282,7554203.0,0.42795000000000005,90
2024-05-17,0.4283,0.4456,0.4254,0.4356,8498330.0,0.433725,90
2024-05-18,0.4355,0.4369,0.4292,0.4361,4518002.0,0.434425,90
2024-05-19,0.4362,0.4409,0.4173,0.4203,5130253.0,0.42867500000000003,90
2024-05-20,0.4202,0.4671,0.4143,0.4655,28504668.0,0.44177500000000003,90
2024-05-21,0.4656,0.4746,0.4603,0.4677,14613271.0,0.46705,90
2024-05-22,0.4679,0.4736,0.4551,0.4609,9429787.0,0.464375,90
2024-05-23,0.4612,0.4689,0.423,0.449,15798021.0,0.450525,90
2024-05-24,0.4488,0.4621,0.44,0.4545,7683259.0,0.45135000000000003,90
2024-05-25,0.4541,0.4656,0.4524,0.4652,6469826.0,0.45932500000000004,90
2024-05-26,0.465,0.4687,0.4442,0.4471,5907881.0,0.45625,90
2024-05-27,0.4468,0.4768,0.4438,0.4689,11372543.0,0.459075,90
2024-05-28,0.4691,0.4726,0.446,0.4548,10536929.0,0.46062499999999995,90
2024-05-29,0.4548,0.4768,0.4494,0.4532,12750775.0,0.45855,90
2024-05-30,0.4531,0.4637,0.4393,0.4453,9115738.0,0.45035000000000003,90
2024-05-31,0.4452,0.4476,0.4287,0.4445,13213646.0,0.4415,90
2024-06-01,0.4445,0.4532,0.4421,0.4496,7265353.0,0.44734999999999997,90
2024-06-02,0.4496,0.4619,0.4413,0.4415,7913208.0,0.448575,90
2024-06-03,0.4414,0.4763,0.4365,0.4511,15972954.0,0.45132500000000003,90
2024-06-04,0.451,0.4675,0.4481,0.4667,12408816.0,0.458325,90
2024-06-05,0.4667,0.475,0.4629,0.4718,9727935.0,0.46909999999999996,90
2024-06-06,0.4718,0.4878,0.4664,0.4766,15764333.0,0.47565,90
2024-06-07,0.4766,0.4795,0.4012,0.4366,19962949.0,0.44847499999999996,90
2024-06-08,0.4366,0.4396,0.4077,0.4127,11499287.0,0.42415,90
2024-06-09,0.4126,0.4255,0.4099,0.4216,5889224.0,0.4174,90
2024-06-10,0.4217,0.4265,0.4104,0.4135,7260999.0,0.418025,90
2024-06-11,0.4136,0.4144,0.385,0.3932,11704153.0,0.40155,90
2024-06-12,0.3933,0.4187,0.387,0.4133,9161438.0,0.403075,90
2024-06-13,0.4132,0.4144,0.3929,0.3964,7876539.0,0.40422499999999995,90
2024-06-14,0.3967,0.4014,0.3737,0.3841,9042957.0,0.38897499999999996,90
2024-06-15,0.384,0.3931,0.3832,0.3886,2338538.0,0.387225,90
2024-06-16,0.3886,0.391,0.382,0.3852,3477060.0,0.3867,90
2024-06-17,0.3851,0.387,0.345,0.3504,13242573.0,0.366875,90
2024-06-18,0.3504,0.3517,0.3044,0.3246,27701703.0,0.332775,90
2024-06-19,0.3245,0.3373,0.321,0.3344,8192719.0,0.3293,90
2024-06-20,0.3338,0.3476,0.33,0.3349,7665478.0,0.336575,90
2024-06-21,0.335,0.344,0.3308,0.3333,9324874.0,0.335775,90
2024-06-22,0.3332,0.3348,0.3274,0.3303,4431030.0,0.33142499999999997,90
2024-06-23,0.3304,0.3358,0.3203,0.3253,5037501.0,0.32794999999999996,90
2024-06-24,0.3252,0.3335,0.3067,0.3331,12977528.0,0.324625,90
2024-06-25,0.3332,0.3435,0.3325,0.3389,5654474.0,0.337025,90
2024-06-26,0.3387,0.3423,0.3319,0.3361,3734555.0,0.33725000000000005,90
2024-06-27,0.3361,0.3465,0.3321,0.3454,4441118.0,0.34002499999999997,90
2024-06-28,0.3453,0.349,0.3362,0.3407,5013482.0,0.3428,90
2024-06-29,0.3408,0.348,0.3302,0.3307,3739535.0,0.337425,90
2024-06-30,0.3307,0.3406,0.3276,0.3391,6745672.0,0.3345,90
2024-07-01,0.3392,0.3456,0.3335,0.341,5388596.0,0.339825,90
2024-07-02,0.3409,0.3517,0.3395,0.3446,4592913.0,0.344175,90
2024-07-03,0.3445,0.3463,0.3217,0.3236,5563972.0,0.334025,90
2024-07-04,0.3237,0.3251,0.2891,0.2913,12462824.0,0.3073,90
