date,open,high,low,close,volume,average,barCount
2024-07-05,0.535,0.536,0.469,0.51,11081378.73,0.5125,90
2024-07-06,0.51,0.546,0.503,0.543,3150293.17,0.5255000000000001,90
2024-07-07,0.543,0.544,0.502,0.506,3566728.33,0.52375,90
2024-07-08,0.506,0.542,0.487,0.524,6128062.35,0.51475,90
2024-07-09,0.524,0.548,0.518,0.545,4506519.17,0.5337500000000001,90
2024-07-10,0.546,0.559,0.538,0.552,2572647.6,0.5487500000000001,90
2024-07-11,0.552,0.571,0.543,0.544,3018653.51,0.5525,90
2024-07-12,0.545,0.557,0.535,0.557,2119206.56,0.5485,90
2024-07-13,0.557,0.576,0.554,0.572,1845550.56,0.56475,90
2024-07-14,0.572,0.585,0.564,0.582,2020827.81,0.57575,90
2024-07-15,0.583,0.625,0.582,0.624,4808094.63,0.6035,90
2024-07-16,0.624,0.629,0.59,0.615,5196582.8,0.6145,90
2024-07-17,0.615,0.634,0.612,0.614,3345227.68,0.61875,90
2024-07-18,0.615,0.639,0.595,0.605,3028624.93,0.6134999999999999,90
2024-07-19,0.606,0.643,0.592,0.641,3435020.74,0.6205,90
2024-07-20,0.641,0.648,0.63,0.648,2078930.04,0.64175,90
2024-07-21,0.647,0.658,0.617,0.653,3404666.4,0.64375,90
2024-07-22,0.653,0.657,0.623,0.627,2316193.11,0.64,90
2024-07-23,0.627,0.635,0.594,0.601,3297807.69,0.61425,90
2024-07-24,0.6,0.71,0.595,0.669,22682951.39,0.6435,90
2024-07-25,0.668,0.668,0.601,0.634,12864242.08,0.64275,90
2024-07-26,0.634,0.697,0.631,0.675,7550576.61,0.65925,90
2024-07-27,0.675,0.682,0.661,0.67,2497041.92,0.672,90
