date,open,high,low,close,volume,average,barCount
2024-06-07,0.1909,0.1925,0.1673,0.1725,18827117.9,0.1808,90
2024-06-08,0.1725,0.1749,0.1647,0.1662,11953487.2,0.169575,90
2024-06-09,0.1663,0.205,0.164,0.1818,58329797.8,0.179275,90
2024-06-10,0.182,0.212,0.1787,0.1827,125774127.2,0.18885,90
2024-06-11,0.1827,0.1905,0.1695,0.1703,35403975.5,0.17825,90
2024-06-12,0.1703,0.1816,0.1661,0.1745,16279589.0,0.173125,90
2024-06-13,0.1744,0.1747,0.1637,0.166,12816537.9,0.1697,90
2024-06-14,0.166,0.1969,0.1653,0.171,75409029.1,0.1748,90
2024-06-15,0.1709,0.178,0.1672,0.1713,19675056.8,0.17185,90
2024-06-16,0.1711,0.1739,0.1672,0.1717,9532125.9,0.170975,90
2024-06-17,0.1716,0.1776,0.155,0.1587,18197981.6,0.165725,90
2024-06-18,0.1586,0.1596,0.1393,0.1524,21563742.1,0.152475,90
2024-06-19,0.1522,0.1578,0.1493,0.152,9422445.7,0.152825,90
2024-06-20,0.1519,0.1578,0.1483,0.1493,9044104.0,0.151825,90
2024-06-21,0.1493,0.1516,0.1431,0.1474,10792584.0,0.14785,90
2024-06-22,0.1475,0.1679,0.1435,0.1547,29031745.0,0.15339999999999998,90
2024-06-23,0.1546,0.1627,0.146,0.1476,28078359.8,0.152725,90
2024-06-24,0.1476,0.1555,0.1393,0.1534,18746547.4,0.14895,90
2024-06-25,0.1534,0.1586,0.1513,0.1538,13448487.9,0.154275,90
2024-06-26,0.1538,0.1566,0.1475,0.1486,8504939.5,0.151625,90
2024-06-27,0.1488,0.1536,0.1468,0.1532,8771861.8,0.1506,90
2024-06-28,0.1533,0.1557,0.1455,0.1467,9418997.6,0.1503,90
2024-06-29,0.1468,0.172,0.1459,0.1631,50549011.0,0.15695,90
2024-06-30,0.163,0.1697,0.1519,0.1589,51018622.1,0.16087500000000002,90
2024-07-01,0.1589,0.16,0.151,0.1527,13474251.5,0.15565,90
2024-07-02,0.1526,0.1552,0.1506,0.1517,6125709.6,0.15252500000000002,90
2024-07-03,0.1517,0.1532,0.1427,0.146,8586966.6,0.1484,90
2024-07-04,0.1461,0.147,0.1289,0.1293,14269479.7,0.137825,90
2024-07-05,0.1293,0.1294,0.1083,0.124,36165156.5,0.12275,90
2024-07-06,0.1239,0.1352,0.1227,0.135,12224426.4,0.1292,90
2024-07-07,0.1352,0.1352,0.1221,0.1225,9007002.8,0.12874999999999998,90
2024-07-08,0.1224,0.1319,0.1166,0.1279,13550351.6,0.12469999999999999,90
2024-07-09,0.1278,0.1315,0.1268,0.1303,6909587.8,0.1291,90
2024-07-10,0.1303,0.1331,0.1282,0.1308,4889414.2,0.1306,90
2024-07-11,0.1308,0.1344,0.1263,0.1267,7485108.1,0.12955,90
2024-07-12,0.1266,0.1295,0.1239,0.1289,7502906.2,0.127225,90
2024-07-13,0.1289,0.1329,0.127,0.1327,5603288.5,0.130375,90
2024-07-14,0.1327,0.1353,0.1303,0.1346,7228098.8,0.13322499999999998,90
2024-07-15,0.1344,0.144,0.1341,0.1434,9432394.1,0.138975,90
2024-07-16,0.1437,0.1464,0.137,0.1432,15360051.6,0.142575,90
2024-07-17,0.1432,0.1473,0.1414,0.1433,8483735.8,0.14379999999999998,90
2024-07-18,0.1433,0.1459,0.1374,0.141,8262057.6,0.1419,90
2024-07-19,0.1409,0.146,0.1376,0.1451,9902229.0,0.1424,90
2024-07-20,0.1449,0.1643,0.1436,0.1516,40948264.0,0.1511,90
2024-07-21,0.1516,0.1597,0.147,0.1538,20561009.3,0.15302500000000002,90
2024-07-22,0.1539,0.1563,0.146,0.1468,10998573.8,0.15075000000000002,90
2024-07-23,0.1466,0.1506,0.1402,0.1418,12312826.5,0.1448,90
2024-07-24,0.1419,0.1468,0.1362,0.1385,7286966.0,0.14085,90
2024-07-25,0.1386,0.1387,0.1317,0.1372,9526741.7,0.13655,90
2024-07-26,0.1371,0.1489,0.1365,0.1462,8725100.1,0.142175,90
2024-07-27,0.1462,0.1471,0.1422,0.143,5249117.6,0.144625,90
